Date	Time	DT00233_1-2DHW_Actual_Temperature	DT00233_0DHW_setpoint	DT00209_0-1Outdoor_temperature_measured_value	DT00233_3-4DHW_cylinder_temperature	DT00048_0-1mains_voltage	DT00227_0.0Operation_State_Source__HEAT	DT00227_0.2Operation_State_Source__IDLE	DT00227_13System_Power	DT00228_23-24Appliance_Supply_Temperature	DT00022_0CH_switch_on_off	DT00231_0Circulation_pump_request	DT00233_17-19Number_of_starts_DHW	DT00233_14-16Total_working_time_DHW	DT00233_13.2DHW_status_info_2__Circulation_Pump_is_running	DT00233_12.6DHW_status_info_1___free	
17.07.2013	11:57:58	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:57:58	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:57:58	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:57:59	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:57:59	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:08	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:08	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:08	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:09	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:09	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:18	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:18	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:18	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:19	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:19	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:28	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:28	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:28	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:29	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:29	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:38	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:38	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:38	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:39	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:39	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:44	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:48	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:48	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:48	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:49	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:49	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:50	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:58	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:58	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:58	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:59	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:58:59	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:08	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:08	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:08	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:09	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:09	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:18	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:18	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:18	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:19	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:19	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:28	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:28	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:28	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:29	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:29	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:37	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:37	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:38	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:38	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:39	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:46	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:47	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:48	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:48	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:49	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:49	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:49	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:57	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:58	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:58	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:58	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	11:59:59	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:07	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:07	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:08	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:08	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:09	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:17	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:17	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:18	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:18	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:19	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:27	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:27	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:28	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:28	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:29	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:38	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:38	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:38	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:39	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:39	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:48	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:49	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:49	55.10	55	23.90	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:49	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:50	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:50	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:51	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:58	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:58	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:58	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:59	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:00:59	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:08	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:08	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:09	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:09	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:09	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:18	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:18	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:18	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:19	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:19	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:28	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:28	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:28	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:29	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:29	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:38	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:38	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:38	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:39	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:39	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:48	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:48	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:49	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:49	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:49	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:50	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:52	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:58	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:58	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:58	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:59	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:01:59	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:08	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:08	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:08	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:09	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:09	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:18	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:18	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:18	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:19	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:19	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:28	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:28	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:28	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:29	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:29	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:37	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:38	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:38	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:39	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:39	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:48	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:48	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:48	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:49	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:49	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:49	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:52	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:58	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:58	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:58	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:59	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:02:59	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:07	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:08	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:08	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:08	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:09	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:17	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:18	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:18	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:19	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:19	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:27	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:28	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:28	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:29	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:29	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:37	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:38	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:38	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:38	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:39	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:48	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:48	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:48	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:49	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:49	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:49	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:55	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:57	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:58	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:58	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:58	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:03:59	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:07	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:08	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:08	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:08	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:09	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:17	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:18	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:18	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:18	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:19	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:27	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:28	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:28	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:28	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:29	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:38	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:38	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:39	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:39	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:39	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:49	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:49	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:49	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:50	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:50	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:50	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:58	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:58	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:58	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:59	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:04:59	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:05:00	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:05:08	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:05:08	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:05:09	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:05:09	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:05:09	55.10	55	24.00	55.10	0.30	0	1	0	30.00		0	58	1259	0	0	
17.07.2013	12:05:11	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:11	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:18	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:18	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:19	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:19	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:20	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:28	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:28	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:29	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:29	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:30	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:38	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:38	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:38	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:39	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:39	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:48	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:48	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:48	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:49	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:49	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:50	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
17.07.2013	12:05:58	55.10	55	24.00	55.10	0.30	0	1	0	29.90		0	58	1259	0	0	
